"id","member","subject","period","codes","date","hour"
375366,"ПАО ""Пермэнергосбыт""",Пермский край,"07.2021",PPERMENE,2021-07-02,12
375367,"ПАО ""Пермэнергосбыт""",Пермский край,"07.2021",PPERMENE,2021-07-05,12
375368,"ПАО ""Пермэнергосбыт""",Пермский край,"07.2021",PPERMENE,2021-07-06,13
375369,"ПАО ""Пермэнергосбыт""",Пермский край,"07.2021",PPERMENE,2021-07-07,12
375370,"ПАО ""Пермэнергосбыт""",Пермский край,"07.2021",PPERMENE,2021-07-08,16
375371,"ПАО ""Пермэнергосбыт""",Пермский край,"07.2021",PPERMENE,2021-07-09,13
375372,"ПАО ""Пермэнергосбыт""",Пермский край,"07.2021",PPERMENE,2021-07-12,12
375373,"ПАО ""Пермэнергосбыт""",Пермский край,"07.2021",PPERMENE,2021-07-13,12
375374,"ПАО ""Пермэнергосбыт""",Пермский край,"07.2021",PPERMENE,2021-07-14,12
375375,"ПАО ""Пермэнергосбыт""",Пермский край,"07.2021",PPERMENE,2021-07-15,13
375376,"ПАО ""Пермэнергосбыт""",Пермский край,"07.2021",PPERMENE,2021-07-16,13
375377,"ПАО ""Пермэнергосбыт""",Пермский край,"07.2021",PPERMENE,2021-07-19,16
375378,"ПАО ""Пермэнергосбыт""",Пермский край,"07.2021",PPERMENE,2021-07-20,16
375379,"ПАО ""Пермэнергосбыт""",Пермский край,"07.2021",PPERMENE,2021-07-21,15
375380,"ПАО ""Пермэнергосбыт""",Пермский край,"07.2021",PPERMENE,2021-07-22,12
375381,"ПАО ""Пермэнергосбыт""",Пермский край,"07.2021",PPERMENE,2021-07-23,12
375382,"ПАО ""Пермэнергосбыт""",Пермский край,"07.2021",PPERMENE,2021-07-26,12
375383,"ПАО ""Пермэнергосбыт""",Пермский край,"07.2021",PPERMENE,2021-07-27,12
375384,"ПАО ""Пермэнергосбыт""",Пермский край,"07.2021",PPERMENE,2021-07-28,15
375385,"ПАО ""Пермэнергосбыт""",Пермский край,"07.2021",PPERMENE,2021-07-29,21
375386,"ПАО ""Пермэнергосбыт""",Пермский край,"07.2021",PPERMENE,2021-07-30,12
440005,"ПАО ""Пермэнергосбыт""",Пермский край,"07.2022",PPERMENE,2022-07-01,13
440006,"ПАО ""Пермэнергосбыт""",Пермский край,"07.2022",PPERMENE,2022-07-04,12
440007,"ПАО ""Пермэнергосбыт""",Пермский край,"07.2022",PPERMENE,2022-07-05,13
440008,"ПАО ""Пермэнергосбыт""",Пермский край,"07.2022",PPERMENE,2022-07-06,12
440009,"ПАО ""Пермэнергосбыт""",Пермский край,"07.2022",PPERMENE,2022-07-07,13
440010,"ПАО ""Пермэнергосбыт""",Пермский край,"07.2022",PPERMENE,2022-07-08,13
440011,"ПАО ""Пермэнергосбыт""",Пермский край,"07.2022",PPERMENE,2022-07-11,12
440012,"ПАО ""Пермэнергосбыт""",Пермский край,"07.2022",PPERMENE,2022-07-12,10
440013,"ПАО ""Пермэнергосбыт""",Пермский край,"07.2022",PPERMENE,2022-07-13,13
440014,"ПАО ""Пермэнергосбыт""",Пермский край,"07.2022",PPERMENE,2022-07-14,13
440015,"ПАО ""Пермэнергосбыт""",Пермский край,"07.2022",PPERMENE,2022-07-15,10
440016,"ПАО ""Пермэнергосбыт""",Пермский край,"07.2022",PPERMENE,2022-07-18,13
440017,"ПАО ""Пермэнергосбыт""",Пермский край,"07.2022",PPERMENE,2022-07-19,9
440018,"ПАО ""Пермэнергосбыт""",Пермский край,"07.2022",PPERMENE,2022-07-20,10
440019,"ПАО ""Пермэнергосбыт""",Пермский край,"07.2022",PPERMENE,2022-07-21,9
440020,"ПАО ""Пермэнергосбыт""",Пермский край,"07.2022",PPERMENE,2022-07-22,12
440021,"ПАО ""Пермэнергосбыт""",Пермский край,"07.2022",PPERMENE,2022-07-25,13
440022,"ПАО ""Пермэнергосбыт""",Пермский край,"07.2022",PPERMENE,2022-07-26,11
440023,"ПАО ""Пермэнергосбыт""",Пермский край,"07.2022",PPERMENE,2022-07-27,12
440024,"ПАО ""Пермэнергосбыт""",Пермский край,"07.2022",PPERMENE,2022-07-28,12
440025,"ПАО ""Пермэнергосбыт""",Пермский край,"07.2022",PPERMENE,2022-07-29,13
13387,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2012",PPERMENE,2012-08-01,12
13388,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2012",PPERMENE,2012-08-02,11
13389,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2012",PPERMENE,2012-08-03,11
13390,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2012",PPERMENE,2012-08-06,13
13391,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2012",PPERMENE,2012-08-07,10
13392,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2012",PPERMENE,2012-08-08,12
13393,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2012",PPERMENE,2012-08-09,12
13394,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2012",PPERMENE,2012-08-10,11
13395,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2012",PPERMENE,2012-08-13,11
13396,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2012",PPERMENE,2012-08-14,12
13397,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2012",PPERMENE,2012-08-15,11
13398,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2012",PPERMENE,2012-08-16,10
13399,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2012",PPERMENE,2012-08-17,10
13400,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2012",PPERMENE,2012-08-20,11
13401,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2012",PPERMENE,2012-08-21,14
13402,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2012",PPERMENE,2012-08-22,12
13403,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2012",PPERMENE,2012-08-23,12
13404,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2012",PPERMENE,2012-08-24,12
13405,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2012",PPERMENE,2012-08-27,11
13406,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2012",PPERMENE,2012-08-28,12
13407,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2012",PPERMENE,2012-08-29,14
13408,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2012",PPERMENE,2012-08-30,20
13409,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2012",PPERMENE,2012-08-31,20
62894,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2013",PPERMENE,2013-08-01,12
62895,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2013",PPERMENE,2013-08-02,12
62896,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2013",PPERMENE,2013-08-05,12
62897,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2013",PPERMENE,2013-08-06,12
62898,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2013",PPERMENE,2013-08-07,12
62899,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2013",PPERMENE,2013-08-08,13
62900,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2013",PPERMENE,2013-08-09,12
62901,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2013",PPERMENE,2013-08-12,12
62902,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2013",PPERMENE,2013-08-13,12
62903,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2013",PPERMENE,2013-08-14,13
62904,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2013",PPERMENE,2013-08-15,12
62905,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2013",PPERMENE,2013-08-16,12
62906,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2013",PPERMENE,2013-08-19,12
62907,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2013",PPERMENE,2013-08-20,12
62908,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2013",PPERMENE,2013-08-21,14
62909,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2013",PPERMENE,2013-08-22,13
62910,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2013",PPERMENE,2013-08-23,12
62911,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2013",PPERMENE,2013-08-26,10
62912,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2013",PPERMENE,2013-08-27,21
62913,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2013",PPERMENE,2013-08-28,12
62914,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2013",PPERMENE,2013-08-29,11
62915,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2013",PPERMENE,2013-08-30,12
105990,"ОАО ""Оборонэнергосбыт""",Пермский край,"08.2014","POBOR250,POBOR259",2014-08-01,13
106011,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2014",PPERMENE,2014-08-01,13
105991,"ОАО ""Оборонэнергосбыт""",Пермский край,"08.2014","POBOR250,POBOR259",2014-08-04,12
106012,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2014",PPERMENE,2014-08-04,12
105992,"ОАО ""Оборонэнергосбыт""",Пермский край,"08.2014","POBOR250,POBOR259",2014-08-05,12
106013,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2014",PPERMENE,2014-08-05,12
106014,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2014",PPERMENE,2014-08-06,12
105993,"ОАО ""Оборонэнергосбыт""",Пермский край,"08.2014","POBOR250,POBOR259",2014-08-06,12
106015,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2014",PPERMENE,2014-08-07,13
105994,"ОАО ""Оборонэнергосбыт""",Пермский край,"08.2014","POBOR250,POBOR259",2014-08-07,13
105995,"ОАО ""Оборонэнергосбыт""",Пермский край,"08.2014","POBOR250,POBOR259",2014-08-08,11
106016,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2014",PPERMENE,2014-08-08,11
106017,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2014",PPERMENE,2014-08-11,12
105996,"ОАО ""Оборонэнергосбыт""",Пермский край,"08.2014","POBOR250,POBOR259",2014-08-11,12
105997,"ОАО ""Оборонэнергосбыт""",Пермский край,"08.2014","POBOR250,POBOR259",2014-08-12,13
106018,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2014",PPERMENE,2014-08-12,13
106019,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2014",PPERMENE,2014-08-13,20
105998,"ОАО ""Оборонэнергосбыт""",Пермский край,"08.2014","POBOR250,POBOR259",2014-08-13,20
106020,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2014",PPERMENE,2014-08-14,13
105999,"ОАО ""Оборонэнергосбыт""",Пермский край,"08.2014","POBOR250,POBOR259",2014-08-14,13
106021,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2014",PPERMENE,2014-08-15,10
106000,"ОАО ""Оборонэнергосбыт""",Пермский край,"08.2014","POBOR250,POBOR259",2014-08-15,10
106022,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2014",PPERMENE,2014-08-18,12
106001,"ОАО ""Оборонэнергосбыт""",Пермский край,"08.2014","POBOR250,POBOR259",2014-08-18,12
106023,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2014",PPERMENE,2014-08-19,10
106002,"ОАО ""Оборонэнергосбыт""",Пермский край,"08.2014","POBOR250,POBOR259",2014-08-19,10
106024,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2014",PPERMENE,2014-08-20,11
106003,"ОАО ""Оборонэнергосбыт""",Пермский край,"08.2014","POBOR250,POBOR259",2014-08-20,11
106004,"ОАО ""Оборонэнергосбыт""",Пермский край,"08.2014","POBOR250,POBOR259",2014-08-21,11
106025,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2014",PPERMENE,2014-08-21,11
106005,"ОАО ""Оборонэнергосбыт""",Пермский край,"08.2014","POBOR250,POBOR259",2014-08-22,11
106026,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2014",PPERMENE,2014-08-22,11
106006,"ОАО ""Оборонэнергосбыт""",Пермский край,"08.2014","POBOR250,POBOR259",2014-08-25,12
106027,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2014",PPERMENE,2014-08-25,12
106007,"ОАО ""Оборонэнергосбыт""",Пермский край,"08.2014","POBOR250,POBOR259",2014-08-26,12
106028,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2014",PPERMENE,2014-08-26,12
106029,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2014",PPERMENE,2014-08-27,12
106008,"ОАО ""Оборонэнергосбыт""",Пермский край,"08.2014","POBOR250,POBOR259",2014-08-27,12
106009,"ОАО ""Оборонэнергосбыт""",Пермский край,"08.2014","POBOR250,POBOR259",2014-08-28,12
106030,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2014",PPERMENE,2014-08-28,12
106010,"ОАО ""Оборонэнергосбыт""",Пермский край,"08.2014","POBOR250,POBOR259",2014-08-29,11
106031,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2014",PPERMENE,2014-08-29,11
152931,"ОАО ""Оборонэнергосбыт""",Пермский край,"08.2015","POBOR259,POBOR250,POBOR475,POBOR159",2015-08-03,12
152952,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2015",PPERMENE,2015-08-03,12
152953,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2015",PPERMENE,2015-08-04,13
152932,"ОАО ""Оборонэнергосбыт""",Пермский край,"08.2015","POBOR259,POBOR250,POBOR475,POBOR159",2015-08-04,13
152933,"ОАО ""Оборонэнергосбыт""",Пермский край,"08.2015","POBOR259,POBOR250,POBOR475,POBOR159",2015-08-05,12
152954,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2015",PPERMENE,2015-08-05,12
152934,"ОАО ""Оборонэнергосбыт""",Пермский край,"08.2015","POBOR259,POBOR250,POBOR475,POBOR159",2015-08-06,21
152955,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2015",PPERMENE,2015-08-06,21
152956,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2015",PPERMENE,2015-08-07,12
152935,"ОАО ""Оборонэнергосбыт""",Пермский край,"08.2015","POBOR259,POBOR250,POBOR475,POBOR159",2015-08-07,12
152957,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2015",PPERMENE,2015-08-10,12
152936,"ОАО ""Оборонэнергосбыт""",Пермский край,"08.2015","POBOR259,POBOR250,POBOR475,POBOR159",2015-08-10,12
152958,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2015",PPERMENE,2015-08-11,12
152937,"ОАО ""Оборонэнергосбыт""",Пермский край,"08.2015","POBOR259,POBOR250,POBOR475,POBOR159",2015-08-11,12
152938,"ОАО ""Оборонэнергосбыт""",Пермский край,"08.2015","POBOR259,POBOR250,POBOR475,POBOR159",2015-08-12,12
152959,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2015",PPERMENE,2015-08-12,12
152960,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2015",PPERMENE,2015-08-13,20
152939,"ОАО ""Оборонэнергосбыт""",Пермский край,"08.2015","POBOR259,POBOR250,POBOR475,POBOR159",2015-08-13,20
152961,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2015",PPERMENE,2015-08-14,20
152940,"ОАО ""Оборонэнергосбыт""",Пермский край,"08.2015","POBOR259,POBOR250,POBOR475,POBOR159",2015-08-14,20
152941,"ОАО ""Оборонэнергосбыт""",Пермский край,"08.2015","POBOR259,POBOR250,POBOR475,POBOR159",2015-08-17,12
152962,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2015",PPERMENE,2015-08-17,12
152963,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2015",PPERMENE,2015-08-18,12
152942,"ОАО ""Оборонэнергосбыт""",Пермский край,"08.2015","POBOR259,POBOR250,POBOR475,POBOR159",2015-08-18,12
152964,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2015",PPERMENE,2015-08-19,13
152943,"ОАО ""Оборонэнергосбыт""",Пермский край,"08.2015","POBOR259,POBOR250,POBOR475,POBOR159",2015-08-19,13
152944,"ОАО ""Оборонэнергосбыт""",Пермский край,"08.2015","POBOR259,POBOR250,POBOR475,POBOR159",2015-08-20,20
152965,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2015",PPERMENE,2015-08-20,20
152966,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2015",PPERMENE,2015-08-21,12
152945,"ОАО ""Оборонэнергосбыт""",Пермский край,"08.2015","POBOR259,POBOR250,POBOR475,POBOR159",2015-08-21,12
152967,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2015",PPERMENE,2015-08-24,12
152946,"ОАО ""Оборонэнергосбыт""",Пермский край,"08.2015","POBOR259,POBOR250,POBOR475,POBOR159",2015-08-24,12
152968,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2015",PPERMENE,2015-08-25,20
152947,"ОАО ""Оборонэнергосбыт""",Пермский край,"08.2015","POBOR259,POBOR250,POBOR475,POBOR159",2015-08-25,20
152948,"ОАО ""Оборонэнергосбыт""",Пермский край,"08.2015","POBOR259,POBOR250,POBOR475,POBOR159",2015-08-26,20
152969,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2015",PPERMENE,2015-08-26,20
152970,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2015",PPERMENE,2015-08-27,20
152949,"ОАО ""Оборонэнергосбыт""",Пермский край,"08.2015","POBOR259,POBOR250,POBOR475,POBOR159",2015-08-27,20
152950,"ОАО ""Оборонэнергосбыт""",Пермский край,"08.2015","POBOR259,POBOR250,POBOR475,POBOR159",2015-08-28,20
152971,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2015",PPERMENE,2015-08-28,20
152972,"ОАО ""Пермэнергосбыт""",Пермский край,"08.2015",PPERMENE,2015-08-31,20
152951,"ОАО ""Оборонэнергосбыт""",Пермский край,"08.2015","POBOR259,POBOR250,POBOR475,POBOR159",2015-08-31,20
200594,"ПАО ""Пермэнергосбыт""",Пермский край,"08.2016",PPERMENE,2016-08-01,13
200571,"АО ""Оборонэнергосбыт""",Пермский край,"08.2016","POBOR250,POBOR475,POBOR159,POBOR259",2016-08-01,13
200572,"АО ""Оборонэнергосбыт""",Пермский край,"08.2016","POBOR250,POBOR475,POBOR159,POBOR259",2016-08-02,12
200595,"ПАО ""Пермэнергосбыт""",Пермский край,"08.2016",PPERMENE,2016-08-02,12
200573,"АО ""Оборонэнергосбыт""",Пермский край,"08.2016","POBOR250,POBOR475,POBOR159,POBOR259",2016-08-03,12
200596,"ПАО ""Пермэнергосбыт""",Пермский край,"08.2016",PPERMENE,2016-08-03,12
200574,"АО ""Оборонэнергосбыт""",Пермский край,"08.2016","POBOR250,POBOR475,POBOR159,POBOR259",2016-08-04,13
200597,"ПАО ""Пермэнергосбыт""",Пермский край,"08.2016",PPERMENE,2016-08-04,13
200575,"АО ""Оборонэнергосбыт""",Пермский край,"08.2016","POBOR250,POBOR475,POBOR159,POBOR259",2016-08-05,13
200598,"ПАО ""Пермэнергосбыт""",Пермский край,"08.2016",PPERMENE,2016-08-05,13
200599,"ПАО ""Пермэнергосбыт""",Пермский край,"08.2016",PPERMENE,2016-08-08,13
200576,"АО ""Оборонэнергосбыт""",Пермский край,"08.2016","POBOR250,POBOR475,POBOR159,POBOR259",2016-08-08,13
200600,"ПАО ""Пермэнергосбыт""",Пермский край,"08.2016",PPERMENE,2016-08-09,21
200577,"АО ""Оборонэнергосбыт""",Пермский край,"08.2016","POBOR250,POBOR475,POBOR159,POBOR259",2016-08-09,21
200601,"ПАО ""Пермэнергосбыт""",Пермский край,"08.2016",PPERMENE,2016-08-10,13
200578,"АО ""Оборонэнергосбыт""",Пермский край,"08.2016","POBOR250,POBOR475,POBOR159,POBOR259",2016-08-10,13
200579,"АО ""Оборонэнергосбыт""",Пермский край,"08.2016","POBOR250,POBOR475,POBOR159,POBOR259",2016-08-11,11
200602,"ПАО ""Пермэнергосбыт""",Пермский край,"08.2016",PPERMENE,2016-08-11,11
200603,"ПАО ""Пермэнергосбыт""",Пермский край,"08.2016",PPERMENE,2016-08-12,13
200580,"АО ""Оборонэнергосбыт""",Пермский край,"08.2016","POBOR250,POBOR475,POBOR159,POBOR259",2016-08-12,13
200604,"ПАО ""Пермэнергосбыт""",Пермский край,"08.2016",PPERMENE,2016-08-15,11
200581,"АО ""Оборонэнергосбыт""",Пермский край,"08.2016","POBOR250,POBOR475,POBOR159,POBOR259",2016-08-15,11
200582,"АО ""Оборонэнергосбыт""",Пермский край,"08.2016","POBOR250,POBOR475,POBOR159,POBOR259",2016-08-16,12
200605,"ПАО ""Пермэнергосбыт""",Пермский край,"08.2016",PPERMENE,2016-08-16,12
200606,"ПАО ""Пермэнергосбыт""",Пермский край,"08.2016",PPERMENE,2016-08-17,12
200583,"АО ""Оборонэнергосбыт""",Пермский край,"08.2016","POBOR250,POBOR475,POBOR159,POBOR259",2016-08-17,12
200607,"ПАО ""Пермэнергосбыт""",Пермский край,"08.2016",PPERMENE,2016-08-18,20
200584,"АО ""Оборонэнергосбыт""",Пермский край,"08.2016","POBOR250,POBOR475,POBOR159,POBOR259",2016-08-18,20
200585,"АО ""Оборонэнергосбыт""",Пермский край,"08.2016","POBOR250,POBOR475,POBOR159,POBOR259",2016-08-19,11
200608,"ПАО ""Пермэнергосбыт""",Пермский край,"08.2016",PPERMENE,2016-08-19,11
200609,"ПАО ""Пермэнергосбыт""",Пермский край,"08.2016",PPERMENE,2016-08-22,13
200586,"АО ""Оборонэнергосбыт""",Пермский край,"08.2016","POBOR250,POBOR475,POBOR159,POBOR259",2016-08-22,13
200610,"ПАО ""Пермэнергосбыт""",Пермский край,"08.2016",PPERMENE,2016-08-23,13
200587,"АО ""Оборонэнергосбыт""",Пермский край,"08.2016","POBOR250,POBOR475,POBOR159,POBOR259",2016-08-23,13
200611,"ПАО ""Пермэнергосбыт""",Пермский край,"08.2016",PPERMENE,2016-08-24,13
200588,"АО ""Оборонэнергосбыт""",Пермский край,"08.2016","POBOR250,POBOR475,POBOR159,POBOR259",2016-08-24,13
200589,"АО ""Оборонэнергосбыт""",Пермский край,"08.2016","POBOR250,POBOR475,POBOR159,POBOR259",2016-08-25,13
200612,"ПАО ""Пермэнергосбыт""",Пермский край,"08.2016",PPERMENE,2016-08-25,13
200613,"ПАО ""Пермэнергосбыт""",Пермский край,"08.2016",PPERMENE,2016-08-26,20
200590,"АО ""Оборонэнергосбыт""",Пермский край,"08.2016","POBOR250,POBOR475,POBOR159,POBOR259",2016-08-26,20
200614,"ПАО ""Пермэнергосбыт""",Пермский край,"08.2016",PPERMENE,2016-08-29,12
200591,"АО ""Оборонэнергосбыт""",Пермский край,"08.2016","POBOR250,POBOR475,POBOR159,POBOR259",2016-08-29,12
200592,"АО ""Оборонэнергосбыт""",Пермский край,"08.2016","POBOR250,POBOR475,POBOR159,POBOR259",2016-08-30,20
200615,"ПАО ""Пермэнергосбыт""",Пермский край,"08.2016",PPERMENE,2016-08-30,20
200616,"ПАО ""Пермэнергосбыт""",Пермский край,"08.2016",PPERMENE,2016-08-31,20
200593,"АО ""Оборонэнергосбыт""",Пермский край,"08.2016","POBOR250,POBOR475,POBOR159,POBOR259",2016-08-31,20
240435,"ПАО ""Пермэнергосбыт""",Пермский край,"08.2017",PPERMENE,2017-08-01,12
240436,"ПАО ""Пермэнергосбыт""",Пермский край,"08.2017",PPERMENE,2017-08-02,9
240437,"ПАО ""Пермэнергосбыт""",Пермский край,"08.2017",PPERMENE,2017-08-03,21
240438,"ПАО ""Пермэнергосбыт""",Пермский край,"08.2017",PPERMENE,2017-08-04,8
240439,"ПАО ""Пермэнергосбыт""",Пермский край,"08.2017",PPERMENE,2017-08-07,12
240440,"ПАО ""Пермэнергосбыт""",Пермский край,"08.2017",PPERMENE,2017-08-08,12
240441,"ПАО ""Пермэнергосбыт""",Пермский край,"08.2017",PPERMENE,2017-08-09,21
240442,"ПАО ""Пермэнергосбыт""",Пермский край,"08.2017",PPERMENE,2017-08-10,20
240443,"ПАО ""Пермэнергосбыт""",Пермский край,"08.2017",PPERMENE,2017-08-11,9
240444,"ПАО ""Пермэнергосбыт""",Пермский край,"08.2017",PPERMENE,2017-08-14,12
240445,"ПАО ""Пермэнергосбыт""",Пермский край,"08.2017",PPERMENE,2017-08-15,13
240446,"ПАО ""Пермэнергосбыт""",Пермский край,"08.2017",PPERMENE,2017-08-16,20
240447,"ПАО ""Пермэнергосбыт""",Пермский край,"08.2017",PPERMENE,2017-08-17,21
240448,"ПАО ""Пермэнергосбыт""",Пермский край,"08.2017",PPERMENE,2017-08-18,12
240449,"ПАО ""Пермэнергосбыт""",Пермский край,"08.2017",PPERMENE,2017-08-21,13
240450,"ПАО ""Пермэнергосбыт""",Пермский край,"08.2017",PPERMENE,2017-08-22,20
240451,"ПАО ""Пермэнергосбыт""",Пермский край,"08.2017",PPERMENE,2017-08-23,20
240452,"ПАО ""Пермэнергосбыт""",Пермский край,"08.2017",PPERMENE,2017-08-24,20
240453,"ПАО ""Пермэнергосбыт""",Пермский край,"08.2017",PPERMENE,2017-08-25,12
240454,"ПАО ""Пермэнергосбыт""",Пермский край,"08.2017",PPERMENE,2017-08-28,20
240455,"ПАО ""Пермэнергосбыт""",Пермский край,"08.2017",PPERMENE,2017-08-29,20
240456,"ПАО ""Пермэнергосбыт""",Пермский край,"08.2017",PPERMENE,2017-08-30,20
240457,"ПАО ""Пермэнергосбыт""",Пермский край,"08.2017",PPERMENE,2017-08-31,20
275262,"ПАО ""Пермэнергосбыт""",Пермский край,"08.2018",PPERMENE,2018-08-01,12
275263,"ПАО ""Пермэнергосбыт""",Пермский край,"08.2018",PPERMENE,2018-08-02,13
275264,"ПАО ""Пермэнергосбыт""",Пермский край,"08.2018",PPERMENE,2018-08-03,10
275265,"ПАО ""Пермэнергосбыт""",Пермский край,"08.2018",PPERMENE,2018-08-06,12
275266,"ПАО ""Пермэнергосбыт""",Пермский край,"08.2018",PPERMENE,2018-08-07,12
275267,"ПАО ""Пермэнергосбыт""",Пермский край,"08.2018",PPERMENE,2018-08-08,13
275268,"ПАО ""Пермэнергосбыт""",Пермский край,"08.2018",PPERMENE,2018-08-09,13
275269,"ПАО ""Пермэнергосбыт""",Пермский край,"08.2018",PPERMENE,2018-08-10,12
275270,"ПАО ""Пермэнергосбыт""",Пермский край,"08.2018",PPERMENE,2018-08-13,12
275271,"ПАО ""Пермэнергосбыт""",Пермский край,"08.2018",PPERMENE,2018-08-14,12
275272,"ПАО ""Пермэнергосбыт""",Пермский край,"08.2018",PPERMENE,2018-08-15,13
275273,"ПАО ""Пермэнергосбыт""",Пермский край,"08.2018",PPERMENE,2018-08-16,20
275274,"ПАО ""Пермэнергосбыт""",Пермский край,"08.2018",PPERMENE,2018-08-17,20
275275,"ПАО ""Пермэнергосбыт""",Пермский край,"08.2018",PPERMENE,2018-08-20,20
275276,"ПАО ""Пермэнергосбыт""",Пермский край,"08.2018",PPERMENE,2018-08-21,13
275277,"ПАО ""Пермэнергосбыт""",Пермский край,"08.2018",PPERMENE,2018-08-22,20
275278,"ПАО ""Пермэнергосбыт""",Пермский край,"08.2018",PPERMENE,2018-08-23,20
275279,"ПАО ""Пермэнергосбыт""",Пермский край,"08.2018",PPERMENE,2018-08-24,9
275280,"ПАО ""Пермэнергосбыт""",Пермский край,"08.2018",PPERMENE,2018-08-27,20
275281,"ПАО ""Пермэнергосбыт""",Пермский край,"08.2018",PPERMENE,2018-08-28,20
275282,"ПАО ""Пермэнергосбыт""",Пермский край,"08.2018",PPERMENE,2018-08-29,20
275283,"ПАО ""Пермэнергосбыт""",Пермский край,"08.2018",PPERMENE,2018-08-30,20
